Date,FundCode,FundName,Strategy,InvestmentsMV,Cash,Receivables,Payables,AccruedMgmtFee,SharesOutstanding,TotalAssets,TotalLiabilities,NetAssets,NAVPerShare,PriorNAV,NAVChangePct,ToleranceBps,NetFlow,BreachFlag,StalePriceFlag,NegCashFlag,LargeFlowFlag,FlagCount,PrimaryException
2026-06-22,FDIV,Global Dividend Fund,Equity,246552597.5,7843547.87,788984.08,1428435.38,464749.59,21568627.451,255185129.45,1893184.97,253291944.48,11.743536,11.61373,0.011177,500,-316694.68,,,,,0,
2026-06-23,FDIV,Global Dividend Fund,Equity,245420992.98,7795543.85,805841.38,1393181.01,472540.73,21568627.451,254022378.21,1865721.74,252156656.47,11.6909,11.743536,-0.004482,500,-205814.78,,,,,0,
2026-06-24,FDIV,Global Dividend Fund,Equity,242935163.89,7558313.0,837289.62,1312089.92,480252.96,21568627.451,251330766.51,1792342.88,249538423.63,11.569509,11.6909,-0.010383,500,107449.26,,,,,0,
2026-06-25,FDIV,Global Dividend Fund,Equity,239000789.08,7338741.79,892223.92,1234560.56,487840.28,21568627.451,247231754.79,1722400.84,245509353.95,11.382706,11.569509,-0.016146,500,-265526.83,,,,,0,
2026-06-26,FDIV,Global Dividend Fund,Equity,240827283.27,7358479.54,864507.26,1326206.25,495485.59,21568627.451,249050270.07,1821691.84,247228578.23,11.462416,11.382706,0.007003,500,305232.33,,,,,0,
2026-06-29,FDIV,Global Dividend Fund,Equity,241070644.62,7249005.96,817333.88,1357777.48,503138.63,21568627.451,249136984.46,1860916.11,247276068.35,11.464618,11.462416,0.000192,500,-258412.16,,,,,0,
2026-06-30,FDIV,Global Dividend Fund,Equity,242608500.77,7076453.34,883798.63,1308326.0,510840.49,21568627.451,250568752.74,1819166.49,248749586.25,11.532935,11.464618,0.005959,500,-174896.08,,,,,0,
2026-04-01,FIIG,Investment Grade Bond,Fixed Income,539160025.81,16761120.66,3326542.13,2623017.82,8558.1,45569620.2532,559247688.6,2631575.92,556616112.68,12.214631,,,150,-113897.13,,,,,0,
2026-04-02,FIIG,Investment Grade Bond,Fixed Income,540206572.02,16284707.71,3238726.14,2596018.59,17132.8,45569620.2532,559730005.87,2613151.39,557116854.48,12.22562,12.214631,0.0009,150,-362912.09,,,,,0,
2026-04-03,FIIG,Investment Grade Bond,Fixed Income,540583400.03,15862948.32,3290312.23,2677046.88,25713.49,45569620.2532,559736660.58,2702760.37,557033900.21,12.223799,12.22562,-0.000149,150,-225239.54,,,,,0,
2026-04-06,FIIG,Investment Grade Bond,Fixed Income,541953769.24,16052473.23,3289526.74,2467793.78,34315.93,45569620.2532,561295769.21,2502109.71,558793659.5,12.262416,12.223799,0.003159,150,209026.12,,,,,0,
2026-04-07,FIIG,Investment Grade Bond,Fixed Income,542474272.88,15652328.41,3151939.18,2607277.9,42926.64,45569620.2532,561278540.47,2650204.54,558628335.93,12.258788,12.262416,-0.000296,150,-376443.15,,,,,0,
2026-04-08,FIIG,Investment Grade Bond,Fixed Income,542625781.31,15666387.84,3275012.37,2540801.49,51539.74,45569620.2532,561567181.52,2592341.23,558974840.29,12.266392,12.258788,0.00062,150,390877.78,,,,,0,
2026-04-09,FIIG,Investment Grade Bond,Fixed Income,542074153.67,15549905.02,3300582.14,2475934.4,60144.09,45569620.2532,560924640.83,2536078.49,558388562.34,12.253527,12.266392,-0.001049,150,1299729.97,,,,,0,
2026-04-10,FIIG,Investment Grade Bond,Fixed Income,541898933.3,15401904.79,3487703.04,2500697.15,68745.67,45569620.2532,560788541.13,2569442.82,558219098.31,12.249808,12.253527,-0.000303,150,1154635.26,,,,,0,
2026-04-13,FIIG,Investment Grade Bond,Fixed Income,542412513.0,15706029.92,3501720.13,2641770.34,77355.39,45569620.2532,561620263.05,2719125.73,558901137.32,12.264775,12.249808,0.001222,150,-1118355.3,,,,,0,
2026-04-14,FIIG,Investment Grade Bond,Fixed Income,546012458.6,15691400.88,3466580.76,2849759.39,86022.25,45569620.2532,565170440.24,2935781.64,562234658.6,12.337927,12.264775,0.005964,150,1388141.61,,,,,0,
2026-04-15,FIIG,Investment Grade Bond,Fixed Income,545479264.83,15583853.27,3287186.8,2726711.19,94680.65,45569620.2532,564350304.9,2821391.84,561528913.06,12.32244,12.337927,-0.001255,150,0.0,,,,,0,
2026-04-16,FIIG,Investment Grade Bond,Fixed Income,545535385.0,15662120.03,3490529.68,2596278.73,103339.94,45569620.2532,564688034.71,2699618.67,561988416.04,12.332524,12.32244,0.000818,150,818950.28,,,,,0,
2026-04-17,FIIG,Investment Grade Bond,Fixed Income,545568936.31,15883979.6,3343739.01,2646509.82,111999.77,45569620.2532,564796654.92,2758509.59,562038145.33,12.333615,12.332524,8.8e-05,150,-130655.02,,,,,0,
2026-04-20,FIIG,Investment Grade Bond,Fixed Income,546119782.1,16704550.0,3263527.31,2579584.82,120668.34,45569620.2532,566087859.41,2700253.16,563387606.25,12.363228,12.333615,0.002401,150,-19841.65,,,,,0,
2026-04-21,FIIG,Investment Grade Bond,Fixed Income,545254354.84,17067068.43,3444244.32,2500808.54,129323.17,45569620.2532,565765667.59,2630131.71,563135535.88,12.357696,12.363228,-0.000447,150,-712020.84,,,,,0,
2026-04-22,FIIG,Investment Grade Bond,Fixed Income,544520320.05,17250878.87,3466126.57,2299357.05,137966.35,45569620.2532,565237325.49,2437323.4,562800002.09,12.350333,12.357696,-0.000596,150,-9967.97,,,,,0,
2026-04-23,FIIG,Investment Grade Bond,Fixed Income,543694931.62,17098255.02,3498174.24,2339513.86,146596.43,45569620.2532,564291360.88,2486110.29,561805250.59,12.328504,12.350333,-0.001768,150,-713324.81,,,,,0,
2026-04-24,FIIG,Investment Grade Bond,Fixed Income,543534295.73,16832862.14,3317210.94,2243474.12,155223.95,45569620.2532,563684368.81,2398698.07,561285670.74,12.317102,12.328504,-0.000925,150,-1033433.65,,,,,0,
2026-04-27,FIIG,Investment Grade Bond,Fixed Income,542855252.01,16884723.33,3310927.05,2395501.44,163840.7,45569620.2532,563050902.39,2559342.14,560491560.25,12.299676,12.317102,-0.001415,150,2006788.26,,,,,0,
2026-04-28,FIIG,Investment Grade Bond,Fixed Income,542219877.7,17204659.81,3395788.27,2633014.82,172447.37,45569620.2532,562820325.78,2805462.19,560014863.59,12.289215,12.299676,-0.00085,150,645804.96,,,,,0,
2026-04-29,FIIG,Investment Grade Bond,Fixed Income,543225063.09,17597919.73,3509053.05,2704031.34,181069.99,45569620.2532,564332035.87,2885101.33,561446934.54,12.320641,12.289215,0.002557,150,50643.62,,,,,0,
2026-04-30,FIIG,Investment Grade Bond,Fixed Income,545436013.63,17881841.9,3501458.53,2734242.37,189727.7,45569620.2532,566819314.06,2923970.07,563895343.99,12.37437,12.320641,0.004361,150,1267817.81,,,,,0,
2026-05-01,FIIG,Investment Grade Bond,Fixed Income,546108146.4,17774994.11,3509540.79,2905173.25,198396.09,45569620.2532,567392681.3,3103569.34,564289111.96,12.383011,12.37437,0.000698,150,150248.89,,,,,0,
2026-05-04,FIIG,Investment Grade Bond,Fixed Income,544138008.18,17954508.05,3581175.57,3177198.75,207033.2,45569620.2532,565673691.8,3384231.95,562289459.85,12.33913,12.383011,-0.003544,150,-275615.59,,,,,0,
2026-05-05,FIIG,Investment Grade Bond,Fixed Income,544626793.38,18486110.11,3571936.33,3216523.77,215678.07,45569620.2532,566684839.82,3432201.84,563252637.98,12.360266,12.33913,0.001713,150,337071.12,,,,,0,
2026-05-06,FIIG,Investment Grade Bond,Fixed Income,544054927.55,18530056.81,3708373.26,3079111.0,224313.86,45569620.2532,566293357.62,3303424.86,562989932.76,12.354501,12.360266,-0.000466,150,556036.11,,,,,0,
2026-05-07,FIIG,Investment Grade Bond,Fixed Income,545984217.36,18096785.2,3648284.64,3139458.35,232980.28,45569620.2532,567729287.2,3372438.63,564356848.57,12.384498,12.354501,0.002428,150,1107515.23,,,,,0,
2026-05-08,FIIG,Investment Grade Bond,Fixed Income,545244649.7,18687686.54,3453857.58,2847472.84,241634.95,45569620.2532,567386193.82,3089107.79,564297086.03,12.383186,12.384498,-0.000106,150,637349.57,,,,,0,
2026-05-11,FIIG,Investment Grade Bond,Fixed Income,543794597.79,18869107.78,3476490.82,2766281.83,250266.61,45569620.2532,566140196.39,3016548.44,563123647.95,12.357436,12.383186,-0.002079,150,-950239.65,,,,,0,
2026-05-12,FIIG,Investment Grade Bond,Fixed Income,544893369.19,18874809.85,3725008.15,2631931.57,258915.72,45569620.2532,567493187.19,2890847.29,564602339.9,12.389885,12.357436,0.002626,150,-21006.61,,,,,0,
2026-05-13,FIIG,Investment Grade Bond,Fixed Income,544932797.22,18955737.8,3693727.9,2678165.18,267565.44,45569620.2532,567582262.92,2945730.62,564636532.3,12.390635,12.389885,6.1e-05,150,-1289596.17,,,,,0,
2026-05-14,FIIG,Investment Grade Bond,Fixed Income,544916436.54,19320468.41,3738438.6,2737818.94,276214.91,45569620.2532,567975343.55,3014033.85,564961309.7,12.397762,12.390635,0.000575,150,157270.32,,,,,0,
2026-05-15,FIIG,Investment Grade Bond,Fixed Income,546006064.37,19794537.28,3771666.49,2836202.43,284881.67,45569620.2532,569572268.14,3121084.1,566451184.04,12.430457,12.397762,0.002637,150,-859578.36,,,,,0,
2026-05-18,FIIG,Investment Grade Bond,Fixed Income,545081185.55,20350002.59,3760024.23,2644224.93,293533.75,45569620.2532,569191212.37,2937758.68,566253453.69,12.426117,12.430457,-0.000349,150,541556.34,,,,,0,
2026-05-19,FIIG,Investment Grade Bond,Fixed Income,546473214.94,20187987.55,3711108.04,2403157.74,302207.93,45569620.2532,570372310.53,2705365.67,567666944.86,12.457136,12.426117,0.002496,150,192905.51,,,,,0,
2026-05-20,FIIG,Investment Grade Bond,Fixed Income,544158940.27,20350764.74,3798015.81,2448544.51,310845.38,45569620.2532,568307720.82,2759389.89,565548330.93,12.410644,12.457136,-0.003732,150,-403659.45,,,,,0,
2026-05-21,FIIG,Investment Grade Bond,Fixed Income,544262283.07,19976357.09,3995115.42,2563613.17,319484.46,45569620.2532,568233755.58,2883097.63,565350657.95,12.406306,12.410644,-0.00035,150,-105154.97,,,,,0,
2026-05-22,FIIG,Investment Grade Bond,Fixed Income,544688697.25,19324742.06,3965933.14,2476469.1,328130.31,45569620.2532,567979372.45,2804599.41,565174773.04,12.402446,12.406306,-0.000311,150,-265026.43,,,,,0,
2026-05-26,FIIG,Investment Grade Bond,Fixed Income,547539337.68,19636410.53,3911630.63,2564672.54,336821.41,45569620.2532,571087378.84,2901493.95,568185884.89,12.468524,12.402446,0.005328,150,411549.91,,,,,0,
2026-05-27,FIIG,Investment Grade Bond,Fixed Income,547740265.47,19431004.41,4004852.87,2617340.35,345515.7,45569620.2532,571176122.75,2962856.05,568213266.7,12.469124,12.468524,4.8e-05,150,256793.16,,,,,0,
2026-05-28,FIIG,Investment Grade Bond,Fixed Income,549459483.92,-2897330.91,4191148.21,2651613.04,354237.28,45569620.2532,550753301.22,3005850.32,547747450.9,12.020014,12.469124,-0.036018,150,1808146.61,NAV MOVE BREACH,,NEGATIVE CASH,,2,NAV MOVE BREACH
2026-05-29,FIIG,Investment Grade Bond,Fixed Income,552240132.79,19478866.08,4126020.95,2600898.97,363003.0,45569620.2532,575845019.82,2963901.97,572881117.85,12.571558,12.020014,0.045886,150,-405539.63,NAV MOVE BREACH,,,,1,NAV MOVE BREACH
2026-06-01,FIIG,Investment Grade Bond,Fixed Income,553159026.88,19320869.33,4129653.13,2889630.59,371783.3,45569620.2532,576609549.34,3261413.89,573348135.45,12.581806,12.571558,0.000815,150,914271.71,,,,,0,
2026-06-02,FIIG,Investment Grade Bond,Fixed Income,553328520.2,19366639.49,4212392.97,2754690.33,380566.29,45569620.2532,576907552.66,3135256.62,573772296.04,12.591114,12.581806,0.00074,150,319220.0,,,,,0,
2026-06-03,FIIG,Investment Grade Bond,Fixed Income,554057710.21,19607311.67,4153693.0,2967619.61,389360.86,45569620.2532,577818714.88,3356980.47,574461734.41,12.606244,12.591114,0.001202,150,0.0,,,,,0,
2026-06-04,FIIG,Investment Grade Bond,Fixed Income,554516727.68,19971935.75,4381238.05,2909008.02,398162.71,45569620.2532,578869901.48,3307170.73,575562730.75,12.630404,12.606244,0.001917,150,775859.21,,,,,0,
2026-06-05,FIIG,Investment Grade Bond,Fixed Income,554359601.8,20260195.8,4466785.74,2698450.59,406962.07,45569620.2532,579086583.34,3105412.66,575981170.68,12.639587,12.630404,0.000727,150,191023.89,,,,,0,
2026-06-08,FIIG,Investment Grade Bond,Fixed Income,553499470.98,20360206.8,4525482.1,2728891.61,415747.78,45569620.2532,578385159.88,3144639.39,575240520.49,12.623334,12.639587,-0.001286,150,96346.54,,,,,0,
2026-06-09,FIIG,Investment Grade Bond,Fixed Income,553570567.22,20752335.01,4598284.44,2680003.44,424534.61,45569620.2532,578921186.67,3104538.05,575816648.62,12.635976,12.623334,0.001002,150,986060.76,,,,,0,
2026-06-10,FIIG,Investment Grade Bond,Fixed Income,555461865.4,20243429.47,4565677.37,2539895.65,433351.47,45569620.2532,580270972.24,2973247.12,577297725.12,12.668478,12.635976,0.002572,150,-1121531.11,,,,,0,
2026-06-11,FIIG,Investment Grade Bond,Fixed Income,554845545.26,20336321.79,4554363.38,2600601.63,442158.54,45569620.2532,579736230.43,3042760.17,576693470.26,12.655218,12.668478,-0.001047,150,535780.59,,,,,0,
2026-06-12,FIIG,Investment Grade Bond,Fixed Income,556504282.15,20232251.59,4360080.19,2551196.75,450991.94,45569620.2532,581096613.93,3002188.69,578094425.24,12.685961,12.655218,0.002429,150,521460.63,,,,,0,
2026-06-15,FIIG,Investment Grade Bond,Fixed Income,573310550.65,20100019.26,4313771.22,2826373.74,459818.48,45569620.2532,597724341.13,3286192.22,594438148.91,13.044615,12.685961,0.028272,150,46049.43,NAV MOVE BREACH,,,,1,NAV MOVE BREACH
2026-06-16,FIIG,Investment Grade Bond,Fixed Income,557787677.41,20241939.87,4292400.59,2808807.35,468672.26,45569620.2532,582322017.87,3277479.61,579044538.26,12.706811,13.044615,-0.025896,150,29712.39,NAV MOVE BREACH,,,,1,NAV MOVE BREACH
2026-06-17,FIIG,Investment Grade Bond,Fixed Income,559035650.76,20304652.19,4400301.5,2804262.04,477545.84,45569620.2532,583740604.45,3281807.88,580458796.57,12.737846,12.706811,0.002442,150,536955.6,,,,,0,
2026-06-18,FIIG,Investment Grade Bond,Fixed Income,560581785.44,20477350.2,4546743.4,2422356.72,486443.96,45569620.2532,585605879.04,2908800.68,582697078.36,12.786964,12.737846,0.003856,150,1490183.05,,,,,0,
2026-06-19,FIIG,Investment Grade Bond,Fixed Income,562433337.68,20194058.43,4644475.57,2288163.3,495371.48,45569620.2532,587271871.68,2783534.78,584488336.9,12.826272,12.786964,0.003074,150,-1487136.91,,,,,0,
2026-06-22,FIIG,Investment Grade Bond,Fixed Income,562245535.16,20260665.81,4760330.74,2354286.04,504296.01,45569620.2532,587266531.71,2858582.05,584407949.66,12.824508,12.826272,-0.000138,150,-65315.39,,,,,0,
2026-06-23,FIIG,Investment Grade Bond,Fixed Income,566141651.38,20381491.14,4820641.88,2513356.83,513282.38,45569620.2532,591343784.4,3026639.21,588317145.19,12.910293,12.824508,0.006689,150,65284.8,,,,,0,
2026-06-24,FIIG,Investment Grade Bond,Fixed Income,567267392.7,20032984.96,5052609.65,2362286.25,522286.63,45569620.2532,592352987.31,2884572.88,589468414.43,12.935557,12.910293,0.001957,150,682107.78,,,,,0,
2026-06-25,FIIG,Investment Grade Bond,Fixed Income,567278972.12,20145293.89,5096464.59,2419777.7,531291.06,45569620.2532,592520730.6,2951068.76,589569661.84,12.937779,12.935557,0.000172,150,830285.52,,,,,0,
2026-06-26,FIIG,Investment Grade Bond,Fixed Income,567004614.12,20463535.97,5255864.21,2251553.17,540291.13,45569620.2532,592724014.3,2791844.3,589932170.0,12.945734,12.937779,0.000615,150,24618.64,,,,,0,
2026-06-29,FIIG,Investment Grade Bond,Fixed Income,566645599.38,20918301.84,5232129.51,2267205.3,549285.5,45569620.2532,592796030.73,2816490.8,589979539.93,12.946773,12.945734,8e-05,150,-67404.49,,,,,0,
2026-06-30,FIIG,Investment Grade Bond,Fixed Income,565019570.03,20370081.14,5433337.92,2145847.46,558254.07,45569620.2532,590822989.09,2704101.53,588118887.56,12.905942,12.946773,-0.003154,150,0.0,,,,,0,
2026-04-01,MMUS,USD Liquidity Fund,Money Market,810099403.22,24281405.06,4841641.44,4003960.66,5786.42,810000000.0,839222449.72,4009747.08,835212702.64,1.031127,,,10,-1524820.66,,,,,0,
2026-04-02,MMUS,USD Liquidity Fund,Money Market,810384762.22,24271437.04,4833586.45,4012968.81,11574.89,810000000.0,839489785.71,4024543.7,835465242.01,1.031439,1.031127,0.000302,10,-916896.58,,,,,0,
2026-04-03,MMUS,USD Liquidity Fund,Money Market,810525133.88,24325364.26,4832800.16,4010362.27,17364.35,810000000.0,839683298.3,4027726.62,835655571.68,1.031674,1.031439,0.000228,10,0.0,,,,,0,
2026-04-06,MMUS,USD Liquidity Fund,Money Market,810504631.01,24339636.5,4847487.2,3997241.22,23153.67,810000000.0,839691754.71,4020394.89,835671359.82,1.031693,1.031674,1.9e-05,10,1773464.42,,,,,0,
2026-04-07,MMUS,USD Liquidity Fund,Money Market,810517377.45,24309737.87,4808265.65,4011634.76,28943.08,810000000.0,839635380.97,4040577.84,835594803.13,1.031599,1.031693,-9.2e-05,10,1047875.12,,,,,0,
2026-04-08,MMUS,USD Liquidity Fund,Money Market,810544447.22,24331459.36,4783095.98,4003192.33,34732.68,810000000.0,839659002.56,4037925.01,835621077.55,1.031631,1.031599,3.1e-05,10,1501025.27,,,,,0,
2026-04-09,MMUS,USD Liquidity Fund,Money Market,810608246.46,24278391.71,4791034.31,4002929.6,40522.74,810000000.0,839677672.48,4043452.34,835634220.14,1.031647,1.031631,1.6e-05,10,-1685782.76,,,,,0,
2026-04-10,MMUS,USD Liquidity Fund,Money Market,810505365.43,24242474.64,4793677.49,4021041.09,46312.07,810000000.0,839541517.56,4067353.16,835474164.4,1.03145,1.031647,-0.000192,10,-702956.75,,,,,0,
2026-04-13,MMUS,USD Liquidity Fund,Money Market,810591087.15,24273129.86,4797044.92,4015516.18,52102.0,810000000.0,839661261.93,4067618.18,835593643.75,1.031597,1.03145,0.000143,10,-724754.2,,,,,0,
2026-04-14,MMUS,USD Liquidity Fund,Money Market,810433485.71,24150032.48,4803188.3,4029387.03,57890.81,810000000.0,839386706.49,4087277.84,835299428.65,1.031234,1.031597,-0.000352,10,0.0,,,,,0,
2026-04-15,MMUS,USD Liquidity Fund,Money Market,810550051.05,24236891.15,4804216.23,4018164.93,63680.46,810000000.0,839591158.43,4081845.39,835509313.04,1.031493,1.031234,0.000251,10,-1321790.23,,,,,0,
2026-04-16,MMUS,USD Liquidity Fund,Money Market,810461544.79,24201858.94,4795866.74,4002273.45,69469.47,810000000.0,839459270.47,4071742.92,835387527.55,1.031343,1.031493,-0.000146,10,-1247352.96,,,,,0,
2026-04-17,MMUS,USD Liquidity Fund,Money Market,810530122.68,24193679.79,4791542.11,3977271.84,75258.97,810000000.0,839515344.58,4052530.81,835462813.77,1.031436,1.031343,9e-05,10,1008735.64,,,,,0,
2026-04-20,MMUS,USD Liquidity Fund,Money Market,810517076.41,24322693.78,4796307.87,3965021.03,81048.38,810000000.0,839636078.06,4046069.41,835590008.65,1.031593,1.031436,0.000152,10,-1356684.71,,,,,0,
2026-04-21,MMUS,USD Liquidity Fund,Money Market,810551648.27,24265441.31,4811414.11,3954358.85,86838.03,810000000.0,839628503.69,4041196.88,835587306.81,1.031589,1.031593,-3e-06,10,939522.61,,,,,0,
2026-04-22,MMUS,USD Liquidity Fund,Money Market,810495343.8,24315668.62,4812179.82,3967907.55,92627.28,810000000.0,839623192.24,4060534.83,835562657.41,1.031559,1.031589,-2.9e-05,10,1200160.3,,,,,0,
2026-04-23,MMUS,USD Liquidity Fund,Money Market,810407234.88,24354759.65,4806230.6,3960933.8,98415.91,810000000.0,839568225.13,4059349.71,835508875.42,1.031492,1.031559,-6.4e-05,10,-1025426.77,,,,,0,
2026-04-24,MMUS,USD Liquidity Fund,Money Market,810757740.05,24322017.68,4808702.04,3985546.3,104207.03,810000000.0,839888459.77,4089753.33,835798706.44,1.03185,1.031492,0.000347,10,-399474.7,,,,,0,
2026-04-27,MMUS,USD Liquidity Fund,Money Market,810601686.45,24334695.53,4804742.48,4000759.86,109997.05,810000000.0,839741124.46,4110756.91,835630367.55,1.031642,1.03185,-0.000201,10,-1072161.97,,,,,0,
2026-04-28,MMUS,USD Liquidity Fund,Money Market,810711868.81,24351209.61,4808547.36,3995577.34,115787.84,810000000.0,839871625.78,4111365.18,835760260.6,1.031803,1.031642,0.000155,10,673208.96,,,,,0,
2026-04-29,MMUS,USD Liquidity Fund,Money Market,810755397.71,24405929.54,4792484.35,4014275.13,121578.95,810000000.0,839953811.6,4135854.08,835817957.52,1.031874,1.031803,6.9e-05,10,1466434.91,,,,,0,
2026-04-30,MMUS,USD Liquidity Fund,Money Market,810427551.75,24371430.71,4811568.81,4012281.21,127367.72,810000000.0,839610551.27,4139648.93,835470902.34,1.031446,1.031874,-0.000415,10,-198245.55,,,,,0,
2026-05-01,MMUS,USD Liquidity Fund,Money Market,810580012.63,24398174.13,4808600.51,4007089.21,133157.58,810000000.0,839786787.27,4140246.79,835646540.48,1.031662,1.031446,0.00021,10,348211.08,,,,,0,
2026-05-04,MMUS,USD Liquidity Fund,Money Market,810858102.48,24393476.72,4829989.08,4033135.37,138949.42,810000000.0,840081568.28,4172084.79,835909483.49,1.031987,1.031662,0.000315,10,1435931.89,,,,,0,
2026-05-05,MMUS,USD Liquidity Fund,Money Market,810939793.2,24394953.21,4815818.72,4038802.41,144741.85,810000000.0,840150565.13,4183544.26,835967020.87,1.032058,1.031987,6.9e-05,10,-1706222.34,,,,,0,
2026-05-06,MMUS,USD Liquidity Fund,Money Market,810880656.67,24401330.07,4820061.79,4034309.07,150533.86,810000000.0,840102048.53,4184842.93,835917205.6,1.031997,1.032058,-6e-05,10,1074405.54,,,,,0,
2026-05-07,MMUS,USD Liquidity Fund,Money Market,811038177.91,24351488.21,4823048.11,4066543.68,156326.99,810000000.0,840212714.23,4222870.67,835989843.56,1.032086,1.031997,8.7e-05,10,-44129.23,,,,,0,
2026-05-08,MMUS,USD Liquidity Fund,Money Market,811137758.45,24361761.41,4829328.47,4074978.94,162120.83,810000000.0,840328848.33,4237099.77,836091748.56,1.032212,1.032086,0.000122,10,-290793.29,,,,,0,
2026-05-11,MMUS,USD Liquidity Fund,Money Market,811220465.08,24354459.77,4840733.0,4106218.9,167915.26,810000000.0,840415657.85,4274134.16,836141523.69,1.032273,1.032212,6e-05,10,600080.0,,,,,0,
2026-05-12,MMUS,USD Liquidity Fund,Money Market,811416306.79,24355455.36,4806642.84,4120962.44,173711.09,810000000.0,840578404.99,4294673.53,836283731.46,1.032449,1.032273,0.00017,10,-358673.85,,,,,0,
2026-05-13,MMUS,USD Liquidity Fund,Money Market,811486409.96,24365288.97,4818572.33,4114250.65,179507.42,810000000.0,840670271.26,4293758.07,836376513.19,1.032564,1.032449,0.000111,10,810994.93,,,,,0,
2026-05-14,MMUS,USD Liquidity Fund,Money Market,811622546.63,24394348.85,4804196.24,4132569.02,185304.72,810000000.0,840821091.72,4317873.74,836503217.98,1.03272,1.032564,0.000151,10,-1159935.97,,,,,0,
2026-05-15,MMUS,USD Liquidity Fund,Money Market,811698398.81,24471231.22,4801017.49,4127284.44,191102.57,810000000.0,840970647.52,4318387.01,836652260.51,1.032904,1.03272,0.000178,10,332257.33,,,,,0,
2026-05-18,MMUS,USD Liquidity Fund,Money Market,811844495.09,24410026.12,4784773.09,4110689.51,196901.46,810000000.0,841039294.3,4307590.97,836731703.33,1.033002,1.032904,9.5e-05,10,-519457.53,,,,,0,
2026-05-19,MMUS,USD Liquidity Fund,Money Market,811843772.67,24403151.55,4785906.26,4129551.12,202700.34,810000000.0,841032830.48,4332251.46,836700579.02,1.032964,1.033002,-3.7e-05,10,-860386.76,,,,,0,
2026-05-20,MMUS,USD Liquidity Fund,Money Market,812018351.17,24428744.08,4790014.29,4146696.49,208500.47,810000000.0,841237109.54,4355196.96,836881912.58,1.033188,1.032964,0.000217,10,-1251986.91,,,,,0,
2026-05-21,MMUS,USD Liquidity Fund,Money Market,811928367.25,24351719.86,4797784.68,4168543.22,214299.96,810000000.0,841077871.79,4382843.18,836695028.61,1.032957,1.033188,-0.000223,10,-901611.18,,,,,0,
2026-05-22,MMUS,USD Liquidity Fund,Money Market,812206416.71,24413458.35,4826067.51,4182025.98,220101.44,810000000.0,841445942.57,4402127.42,837043815.15,1.033387,1.032957,0.000417,10,802321.5,,,,,0,
2026-05-26,MMUS,USD Liquidity Fund,Money Market,812182690.13,24378501.65,4861190.57,4179046.78,225902.74,810000000.0,841422382.35,4404949.52,837017432.83,1.033355,1.033387,-3.2e-05,10,-290618.4,,,,,0,
2026-05-27,MMUS,USD Liquidity Fund,Money Market,812206016.41,24448038.35,4851215.79,4182328.03,231704.21,810000000.0,841505270.55,4414032.24,837091238.31,1.033446,1.033355,8.8e-05,10,7318.59,,,,,0,
2026-05-28,MMUS,USD Liquidity Fund,Money Market,812122884.03,24444032.08,4843746.33,4170653.34,237505.09,810000000.0,841410662.44,4408158.43,837002504.01,1.033336,1.033446,-0.000106,10,-573952.93,,,,,0,
2026-05-29,MMUS,USD Liquidity Fund,Money Market,811894722.92,24468018.94,4843724.15,4145814.05,243304.34,810000000.0,841206466.01,4389118.39,836817347.62,1.033108,1.033336,-0.000221,10,428448.78,,,,,0,
2026-06-01,MMUS,USD Liquidity Fund,Money Market,811962788.03,24524490.01,4813678.82,4148029.55,249104.07,810000000.0,841300956.86,4397133.62,836903823.24,1.033215,1.033108,0.000103,10,-672813.09,,,,,0,
2026-06-02,MMUS,USD Liquidity Fund,Money Market,812013648.83,24495495.74,4808798.82,4135361.71,254904.17,810000000.0,841317943.39,4390265.88,836927677.51,1.033244,1.033215,2.9e-05,10,1107890.26,,,,,0,
2026-06-03,MMUS,USD Liquidity Fund,Money Market,812338647.66,24502835.92,4799214.17,4112423.86,260706.59,810000000.0,841640697.75,4373130.45,837267567.3,1.033664,1.033244,0.000406,10,0.0,,,,,0,
2026-06-04,MMUS,USD Liquidity Fund,Money Market,812398293.89,24525299.41,4773875.42,4127268.37,266509.44,810000000.0,841697468.72,4393777.81,837303690.91,1.033708,1.033664,4.3e-05,10,-519327.91,,,,,0,
2026-06-05,MMUS,USD Liquidity Fund,Money Market,812676494.92,24570139.97,4771145.63,4114196.71,272314.27,810000000.0,842017780.52,4386510.98,837631269.54,1.034113,1.033708,0.000391,10,-7234.39,,,,,0,
2026-06-08,MMUS,USD Liquidity Fund,Money Market,812658432.33,24529481.88,4768906.25,4115354.35,278118.97,810000000.0,841956820.46,4393473.32,837563347.14,1.034029,1.034113,-8.1e-05,10,441592.29,,,,,0,
2026-06-09,MMUS,USD Liquidity Fund,Money Market,812702097.23,24548758.18,4751439.09,4138508.83,283923.99,810000000.0,842002294.5,4422432.82,837579861.68,1.034049,1.034029,2e-05,10,-31622.67,,,,,0,
2026-06-10,MMUS,USD Liquidity Fund,Money Market,812833464.74,24562204.6,4767701.96,4143845.47,289729.94,810000000.0,842163371.3,4433575.41,837729795.89,1.034234,1.034049,0.000179,10,-836388.77,,,,,0,
2026-06-11,MMUS,USD Liquidity Fund,Money Market,812663789.62,24561488.49,4766166.62,4139597.88,295534.68,810000000.0,841991444.73,4435132.56,837556312.17,1.03402,1.034234,-0.000207,10,604061.54,,,,,0,
